Date,Close
7/28/2000,1333.8
7/31/2000,1332.85
9/4/2000,1427.75
9/5/2000,1428.25
9/6/2000,1435.35
9/7/2000,1439.75
9/8/2000,1450.05
9/11/2000,1456.35
9/12/2000,1467.65
9/13/2000,1456.15
9/14/2000,1445.3
9/15/2000,1417.2
9/18/2000,1354.35
9/19/2000,1317
9/20/2000,1342.9
9/21/2000,1329.85
9/22/2000,1266.45
10/3/2000,1282
10/4/2000,1297.8
10/5/2000,1284.75
10/6/2000,1285
10/9/2000,1267.3
10/10/2000,1238.95
10/11/2000,1201.9
10/12/2000,1206.25
10/13/2000,1176.75
10/16/2000,1175.45
10/17/2000,1158.05
10/18/2000,1136
10/19/2000,1166.15
10/20/2000,1172
10/23/2000,1143.95
10/24/2000,1152.45
10/25/2000,1183.9
10/26/2000,1186.3
10/27/2000,1178.7
10/30/2000,1167.15
10/31/2000,1172.75
11/1/2000,1200.8
11/2/2000,1224.85
11/3/2000,1242.05
11/6/2000,1240.25
11/7/2000,1246.75
11/8/2000,1266.8
11/9/2000,1269.95
11/10/2000,1239.55
11/13/2000,1208.05
11/14/2000,1242.85
11/15/2000,1247.05
11/16/2000,1233.25
11/17/2000,1236
11/20/2000,1237.6
11/21/2000,1235
11/22/2000,1222.35
11/23/2000,1216
11/24/2000,1225.2
11/27/2000,1252.9
11/28/2000,1272.75
11/29/2000,1264.75
11/30/2000,1268.15
12/1/2000,1276.2
12/4/2000,1275.6
12/5/2000,1284.65
12/6/2000,1298.55
12/7/2000,1302.5
12/8/2000,1313.7
12/11/2000,1332.15
12/12/2000,1333.35
12/13/2000,1354.3
12/14/2000,1349.35
12/15/2000,1312.6
12/18/2000,1317.6
12/19/2000,1310.5
12/20/2000,1295.25
12/21/2000,1277.4
12/22/2000,1242
12/26/2000,1212
12/27/2000,1228.3
12/28/2000,1248.95
12/29/2000,1263.55
2/1/2001,1359.15
2/2/2001,1378.85
2/5/2001,1382.6
2/6/2001,1387.1
2/7/2001,1370.8
2/8/2001,1395.5
2/9/2001,1405.7
2/12/2001,1402.2
2/13/2001,1391.2
2/14/2001,1393.35
2/15/2001,1416.7
2/16/2001,1381.35
2/19/2001,1384.8
2/20/2001,1383.85
2/21/2001,1370.1
2/22/2001,1355.1
2/23/2001,1320.45
2/26/2001,1312.4
2/27/2001,1295.55
2/28/2001,1351.4
3/1/2001,1358.05
3/2/2001,1306.35
3/5/2001,1271.45
3/7/2001,1290.5
3/8/2001,1292.85
3/9/2001,1254.75
3/12/2001,1197.95
3/13/2001,1124.7
3/14/2001,1194.2
3/15/2001,1217.15
3/16/2001,1193.55
3/19/2001,1186.7
3/20/2001,1170.95
3/21/2001,1207.1
3/22/2001,1187.55
3/23/2001,1161.3
3/26/2001,1161.5
3/27/2001,1177.75
3/28/2001,1206.2
3/29/2001,1195.1
3/30/2001,1148.2
4/2/2001,1138.1
4/3/2001,1149.25
4/4/2001,1136.65
4/6/2001,1139.6
4/9/2001,1128.35
4/10/2001,1103.05
4/11/2001,1066.8
4/12/2001,1024.9
4/16/2001,1044.6
4/17/2001,1067
4/18/2001,1103.4
4/19/2001,1144.45
4/20/2001,1144
4/23/2001,1149.75
4/24/2001,1146.3
4/25/2001,1155.35
4/26/2001,1143.75
4/27/2001,1101.3
4/30/2001,1125.25
5/2/2001,1137.2
5/3/2001,1122.05
5/4/2001,1130.05
5/7/2001,1139.2
5/8/2001,1148.95
5/9/2001,1149.25
5/10/2001,1144.95
5/11/2001,1140.5
5/14/2001,1140.8
5/15/2001,1145.3
5/16/2001,1151.15
5/17/2001,1174.95
5/18/2001,1172.8
5/21/2001,1169.45
5/22/2001,1168.1
5/23/2001,1179.1
5/24/2001,1181.85
5/25/2001,1174.9
5/28/2001,1193.2
5/29/2001,1198.45
5/30/2001,1177.55
5/31/2001,1167.9
6/1/2001,1148.05
6/4/2001,1127.2
6/5/2001,1115.6
6/6/2001,1115.7
6/7/2001,1112.35
6/8/2001,1126.6
6/11/2001,1131.1
6/12/2001,1127.15
6/13/2001,1129
6/14/2001,1112.75
6/15/2001,1087.75
6/18/2001,1078.3
6/19/2001,1096.65
6/20/2001,1097.6
6/21/2001,1095.2
6/22/2001,1087.65
6/25/2001,1067
6/26/2001,1096.6
6/27/2001,1096.1
6/28/2001,1094
6/29/2001,1107.9
7/2/2001,1100.75
7/3/2001,1069.8
7/4/2001,1067.95
7/5/2001,1069.75
7/6/2001,1065.1
7/9/2001,1059.5
7/10/2001,1072.05
7/11/2001,1083.65
7/12/2001,1105.5
7/13/2001,1110.45
7/16/2001,1105.55
7/17/2001,1103.1
7/18/2001,1091.95
7/19/2001,1085.9
7/20/2001,1077.7
7/23/2001,1070.65
7/24/2001,1072.55
7/25/2001,1064.2
7/26/2001,1053.4
7/27/2001,1051.7
7/30/2001,1061.45
7/31/2001,1072.85
8/1/2001,1063.15
8/2/2001,1066
8/3/2001,1074.6
8/6/2001,1075.25
8/7/2001,1072.1
8/8/2001,1068
8/9/2001,1070.65
8/10/2001,1071.15
8/13/2001,1063
8/14/2001,1075.5
8/16/2001,1078.95
8/17/2001,1069.2
8/20/2001,1063.75
8/21/2001,1068.7
8/23/2001,1071.5
8/24/2001,1069.15
8/27/2001,1072.55
8/28/2001,1070.65
8/29/2001,1067.45
8/30/2001,1064.15
8/31/2001,1053.75
1/1/2002,1055.3
1/2/2002,1060.75
1/3/2002,1072.25
1/4/2002,1096.2
1/7/2002,1100.15
1/8/2002,1109.9
1/9/2002,1102.8
1/10/2002,1098.2
1/11/2002,1088.55
1/14/2002,1109.8
1/15/2002,1094.15
1/16/2002,1090.3
1/17/2002,1109.2
1/18/2002,1093.15
1/21/2002,1091.35
1/22/2002,1092.85
1/23/2002,1089.4
1/24/2002,1085.3
1/25/2002,1080.1
1/28/2002,1071.35
1/29/2002,1071.65
1/30/2002,1067.45
1/31/2002,1075.4
2/1/2002,1081.65
2/4/2002,1076.9
2/5/2002,1074.25
2/6/2002,1113.1
2/7/2002,1110.45
2/8/2002,1123.75
2/11/2002,1131.55
2/12/2002,1129.5
2/13/2002,1135.1
2/14/2002,1150
2/15/2002,1159.95
2/18/2002,1172.85
2/19/2002,1158.9
2/20/2002,1145.95
2/21/2002,1149.85
2/22/2002,1163.5
2/25/2002,1165.45
2/26/2002,1189.4
2/27/2002,1189.2
2/28/2002,1142.05
3/1/2002,1178
3/4/2002,1177.35
3/5/2002,1178.5
3/6/2002,1172.6
3/7/2002,1193.05
3/8/2002,1187.65
3/11/2002,1167.85
3/12/2002,1150.45
3/13/2002,1157.05
3/14/2002,1159.45
3/15/2002,1169.75
3/18/2002,1169.3
3/19/2002,1152.15
3/20/2002,1155.6
3/21/2002,1144.2
3/22/2002,1138.45
3/26/2002,1123.05
3/27/2002,1123.35
3/28/2002,1129.55
4/1/2002,1138.95
4/2/2002,1136.95
4/3/2002,1123.5
4/4/2002,1145.9
4/5/2002,1141.95
4/8/2002,1135.25
4/9/2002,1126.7
4/10/2002,1138.5
4/11/2002,1143.6
4/12/2002,1146.5
4/15/2002,1134.15
4/16/2002,1118.75
4/17/2002,1125.1
4/18/2002,1129
4/19/2002,1100.3
4/22/2002,1104.15
4/23/2002,1106
4/24/2002,1110.6
4/25/2002,1094.3
4/26/2002,1097.4
4/29/2002,1074.2
4/30/2002,1084.5
5/2/2002,1093.3
5/3/2002,1096.95
5/6/2002,1100.95
5/7/2002,1110.7
5/8/2002,1117.6
5/9/2002,1127.6
5/10/2002,1116.4
5/13/2002,1119.65
5/14/2002,1115.1
5/15/2002,1107.8
5/16/2002,1092.8
5/17/2002,1090.65
5/20/2002,1074.35
5/21/2002,1049.2
5/22/2002,1045.3
5/23/2002,1026.75
5/24/2002,1067
5/27/2002,1062.7
5/28/2002,1038.2
5/29/2002,1041.65
5/30/2002,1032.15
5/31/2002,1028.8
6/3/2002,1039.75
6/4/2002,1045.4
6/5/2002,1064.2
6/6/2002,1064.35
6/7/2002,1048.8
6/10/2002,1069.9
6/11/2002,1097.05
6/12/2002,1092.8
6/13/2002,1082.85
6/14/2002,1085.7
6/17/2002,1088.9
6/18/2002,1074.95
6/19/2002,1062.9
6/20/2002,1070.05
6/21/2002,1062.55
6/24/2002,1061.85
6/25/2002,1055.4
6/26/2002,1044.2
6/27/2002,1048.55
6/28/2002,1057.8
7/1/2002,1068.95
7/2/2002,1068.05
7/3/2002,1069.9
7/4/2002,1070.55
7/5/2002,1073.8
7/8/2002,1082.05
7/9/2002,1080.3
7/10/2002,1071.7
7/11/2002,1056.6
7/12/2002,1058.25
7/15/2002,1048
7/16/2002,1035.95
7/17/2002,1032.55
7/18/2002,1041.3
7/19/2002,1035.9
7/22/2002,1012
7/23/2002,1021.9
7/24/2002,1004.05
7/25/2002,1001.55
7/26/2002,973.5
7/29/2002,971.65
7/30/2002,960.65
7/31/2002,958.9
8/1/2002,957.7
8/2/2002,954.75
8/5/2002,963.25
8/6/2002,966.65
8/7/2002,969.1
8/8/2002,953.55
8/9/2002,961.95
8/12/2002,969.85
8/13/2002,976.05
8/14/2002,969.65
8/16/2002,979.25
8/19/2002,979.85
8/20/2002,988.55
8/22/2002,985.7
8/26/2002,998.85
9/2/2002,1013.51
9/3/2002,1001.1
9/4/2002,1006.93
9/5/2002,1008.58
9/6/2002,995.21
9/9/2002,998.53
9/11/2002,998.85
9/12/2002,1001.67
9/13/2002,991.99
9/16/2002,985.75
9/17/2002,994.92
9/18/2002,983.62
9/19/2002,976.04
9/20/2002,969.59
9/23/2002,970.3
9/24/2002,966.22
9/25/2002,970.07
9/26/2002,969.89
9/27/2002,976.47
9/30/2002,963.16
10/1/2002,955.21
10/3/2002,948.18
10/4/2002,948.19
10/7/2002,954.76
10/8/2002,960.78
10/9/2002,954.77
10/10/2002,958.43
10/11/2002,971.03
10/14/2002,972.43
10/16/2002,973.6
10/17/2002,973.32
10/18/2002,971.66
10/21/2002,967.35
10/22/2002,962.51
10/23/2002,957.35
10/24/2002,946.9
10/25/2002,932.18
10/28/2002,922.68
10/29/2002,936.89
10/30/2002,937.77
10/31/2002,951.4
11/1/2002,951.47
11/4/2002,962.08
11/5/2002,962.3
11/8/2002,956.94
11/11/2002,954.03
11/12/2002,959.86
11/13/2002,962.65
11/14/2002,971.92
11/15/2002,990.33
11/18/2002,996.86
11/20/2002,1001.59
11/21/2002,1008.74
11/22/2002,1020.16
11/25/2002,1026.22
11/26/2002,1036.16
11/27/2002,1031.1
11/28/2002,1049.7
11/29/2002,1050.14
12/2/2002,1067.92
12/3/2002,1055.01
12/4/2002,1036.42
12/5/2002,1045.94
12/6/2002,1069.81
12/9/2002,1058.67
12/10/2002,1063.71
12/11/2002,1069.76
12/12/2002,1077
12/13/2002,1086.21
12/16/2002,1078.46
12/17/2002,1073.23
12/18/2002,1077.94
12/19/2002,1076.01
12/20/2002,1079.29
12/23/2002,1075.98
12/24/2002,1085.01
12/26/2002,1094.79
12/27/2002,1098.38
12/30/2002,1091.94
12/31/2002,1093.52
1/1/2003,1100.15
1/2/2003,1093.05
1/3/2003,1089.59
1/6/2003,1084.37
1/7/2003,1081.81
1/8/2003,1089.36
1/9/2003,1097.34
1/10/2003,1080.25
1/13/2003,1073.73
1/14/2003,1078.97
1/15/2003,1085.02
1/16/2003,1088.37
1/17/2003,1086.49
1/20/2003,1076.36
1/21/2003,1077.91
1/22/2003,1082.9
1/23/2003,1070.88
1/24/2003,1056.03
1/27/2003,1037.66
1/28/2003,1046.21
1/29/2003,1037.2
1/30/2003,1034.62
1/31/2003,1041.87
2/3/2003,1055.31
2/4/2003,1054.79
2/5/2003,1047.4
2/6/2003,1063.59
2/7/2003,1057.52
2/10/2003,1048.58
2/11/2003,1048.02
2/12/2003,1044.47
2/14/2003,1035.99
2/17/2003,1058.22
2/18/2003,1059.29
2/19/2003,1064.28
2/20/2003,1065.61
2/21/2003,1066.14
2/24/2003,1070.14
2/25/2003,1055.55
2/26/2003,1049.63
2/27/2003,1052.97
2/28/2003,1063.38
3/3/2003,1058.84
3/4/2003,1046.62
3/5/2003,1040.69
3/6/2003,1031.27
3/7/2003,1017.08
3/10/2003,1006.69
3/11/2003,1014.55
3/12/2003,1001.7
3/13/2003,999.65
3/17/2003,993.01
3/19/2003,1003.91
3/20/2003,1025.26
3/21/2003,1030.57
3/24/2003,1013.91
3/25/2003,1011.31
3/26/2003,1013.84
3/27/2003,1002.7
3/28/2003,1000.59
3/31/2003,978.2
4/1/2003,984.28
4/2/2003,999.4
4/3/2003,1009.16
4/4/2003,1016.93
4/7/2003,1031.48
4/8/2003,1018.1
4/9/2003,1004.84
4/10/2003,962.2
4/11/2003,949.81
4/15/2003,951.18
4/16/2003,958.67
4/17/2003,940.7
4/21/2003,947.22
4/22/2003,943.51
4/23/2003,934.18
4/24/2003,929.72
4/25/2003,924.31
4/28/2003,929.52
4/29/2003,932.28
4/30/2003,934.07
5/2/2003,938.32
5/5/2003,945.41
5/6/2003,951.86
5/7/2003,950.15
5/8/2003,941.56
5/9/2003,937.85
5/12/2003,935.98
5/13/2003,944.18
5/14/2003,952.17
5/15/2003,959.83
5/16/2003,973.09
5/19/2003,966.57
5/20/2003,971.55
5/21/2003,968.02
5/22/2003,963.23
5/23/2003,967.91
5/26/2003,982.44
5/27/2003,976.85
5/28/2003,990.82
5/29/2003,1002.62
5/30/2003,1006.82
6/2/2003,1015.14
6/3/2003,1010.67
6/4/2003,1021.04
6/5/2003,1035.04
6/6/2003,1046.39
6/9/2003,1052.1
6/10/2003,1037.82
6/11/2003,1044.08
6/12/2003,1051.3
6/13/2003,1056.21
6/16/2003,1051.81
6/17/2003,1081.93
6/18/2003,1086.74
6/19/2003,1092.55
6/20/2003,1100.24
6/23/2003,1089.18
6/24/2003,1085.35
6/25/2003,1106.63
6/26/2003,1116.34
6/27/2003,1125.53
6/30/2003,1134.14
7/1/2003,1130.71
7/2/2003,1133.78
7/3/2003,1144.63
7/4/2003,1138.45
7/7/2003,1140.57
7/8/2003,1145.91
7/9/2003,1141.05
7/10/2003,1162.35
7/11/2003,1161.63
7/14/2003,1171.48
7/15/2003,1159.83
7/16/2003,1168.74
7/17/2003,1152.02
7/18/2003,1139.98
7/21/2003,1115.81
7/22/2003,1109.18
7/23/2003,1119.07
7/24/2003,1139.43
7/25/2003,1162.75
7/28/2003,1169.19
7/29/2003,1174.77
7/30/2003,1182.99
7/31/2003,1185.84
8/1/2003,1195.76
8/4/2003,1203.6
8/5/2003,1184.43
8/6/2003,1171.07
8/7/2003,1196.95
8/8/2003,1222.65
8/11/2003,1232.84
8/12/2003,1234.73
8/13/2003,1246.88
8/14/2003,1247.77
8/18/2003,1281.41
8/19/2003,1277.68
8/20/2003,1287.42
8/21/2003,1300.93
8/22/2003,1311.17
8/25/2003,1271.11
8/26/2003,1318.18
8/27/2003,1340.31
8/28/2003,1341.05
8/29/2003,1356.55
9/1/2003,1375.97
9/2/2003,1385.47
9/3/2003,1359.33
9/4/2003,1372.71
9/5/2003,1398.41
9/8/2003,1417.37
9/9/2003,1407.03
9/10/2003,1409.54
9/11/2003,1403.14
9/12/2003,1372.11
9/15/2003,1329.27
9/16/2003,1357.93
9/17/2003,1341.61
9/18/2003,1302.37
9/19/2003,1322.13
9/22/2003,1302.91
9/23/2003,1328.19
9/24/2003,1372.07
9/25/2003,1357.2
9/26/2003,1386.93
9/29/2003,1399.93
9/30/2003,1417.08
10/1/2003,1420.85
10/3/2003,1449.3
10/6/2003,1478.88
10/7/2003,1477.87
10/8/2003,1478.6
10/9/2003,1502.12
10/10/2003,1523.08
10/13/2003,1546.74
10/14/2003,1520.78
10/15/2003,1536.98
10/16/2003,1555.7
10/17/2003,1569.47
10/20/2003,1542.71
10/21/2003,1506.5
10/22/2003,1494.09
10/23/2003,1470.44
10/24/2003,1506.04
10/27/2003,1485.32
10/28/2003,1481.75
10/29/2003,1498.47
10/30/2003,1516.86
10/31/2003,1555.91
11/3/2003,1601.67
11/4/2003,1618.72
11/5/2003,1609.14
11/6/2003,1612.22
11/7/2003,1592.03
11/10/2003,1594.51
11/11/2003,1601.16
11/12/2003,1603.82
11/13/2003,1579.94
11/14/2003,1550.43
11/17/2003,1579.91
11/18/2003,1564.39
11/19/2003,1540.62
11/20/2003,1522.29
11/21/2003,1540.69
11/24/2003,1543.92
11/25/2003,1568.67
11/27/2003,1598.37
11/28/2003,1615.26
12/1/2003,1657.64
12/2/2003,1658.49
12/3/2003,1670.5
12/4/2003,1675.2
12/5/2003,1645.79
12/8/2003,1646.23
12/9/2003,1675.84
12/10/2003,1686.92
12/11/2003,1695.39
12/12/2003,1698.88
12/15/2003,1723.93
12/16/2003,1736.26
12/17/2003,1733.23
12/18/2003,1756.11
12/19/2003,1778.55
12/22/2003,1789.14
12/23/2003,1780.32
12/24/2003,1808.7
12/26/2003,1837.06
12/29/2003,1874.03
12/30/2003,1873.24
12/31/2003,1879.77
1/1/2004,1912.25
1/2/2004,1946.05
1/5/2004,1955
1/6/2004,1926.72
1/7/2004,1916.74
1/8/2004,1968.56
1/9/2004,1971.92
1/12/2004,1945.61
1/13/2004,1963.61
1/14/2004,1982.17
1/15/2004,1944.44
1/16/2004,1900.65
1/19/2004,1935.35
1/20/2004,1893.25
1/21/2004,1824.62
1/22/2004,1770.49
1/23/2004,1847.56
1/27/2004,1904.7
1/28/2004,1863.08
1/29/2004,1843.59
1/30/2004,1809.77
2/3/2004,1769.01
2/4/2004,1822.2
2/5/2004,1804.5
2/6/2004,1833.63
2/9/2004,1880.68
2/10/2004,1880.76
2/11/2004,1891.48
2/12/2004,1885.3
2/13/2004,1913.62
2/16/2004,1913.54
2/17/2004,1920.08
2/18/2004,1916.45
2/19/2004,1858.29
2/20/2004,1852.63
2/23/2004,1808.18
2/24/2004,1821.35
2/25/2004,1786.8
2/26/2004,1765.78
2/27/2004,1800.3
3/1/2004,1852.69
3/3/2004,1860.38
3/4/2004,1843.83
3/5/2004,1867.68
3/8/2004,1885.26
3/9/2004,1866.07
3/10/2004,1844.37
3/11/2004,1805.42
3/12/2004,1812.18
3/15/2004,1763.39
3/16/2004,1749.35
3/17/2004,1749.83
3/18/2004,1716.63
3/19/2004,1725.11
3/22/2004,1685
3/23/2004,1696.4
3/24/2004,1692.09
3/25/2004,1704.44
3/26/2004,1747.52
3/29/2004,1762.06
3/30/2004,1750.15
3/31/2004,1771.92
4/1/2004,1819.66
4/2/2004,1841.12
4/5/2004,1856.61
4/6/2004,1851.17
4/7/2004,1848.68
4/8/2004,1853.57
4/12/2004,1838.22
4/13/2004,1878.46
4/15/2004,1861.95
4/16/2004,1868.94
4/19/2004,1844.03
4/20/2004,1844.27
4/21/2004,1873.37
4/22/2004,1889.54
4/23/2004,1892.44
4/27/2004,1817.23
4/28/2004,1816.53
4/29/2004,1808.94
4/30/2004,1796.09
5/3/2004,1766.7
5/4/2004,1793.11
5/5/2004,1809.91
5/6/2004,1832.81
5/7/2004,1804.44
5/10/2004,1769.11
5/11/2004,1699.46
5/12/2004,1711.1
5/13/2004,1717.51
5/14/2004,1582.39
5/17/2004,1388.73
5/18/2004,1503.96
5/19/2004,1567.87
5/20/2004,1543.85
5/21/2004,1560.21
5/24/2004,1608.86
5/25/2004,1606.72
5/26/2004,1598.79
5/27/2004,1586.39
5/28/2004,1508.76
5/31/2004,1483.6
6/1/2004,1507.9
6/2/2004,1535.21
6/3/2004,1495.09
6/4/2004,1521.1
6/7/2004,1542.56
6/8/2004,1550.53
6/9/2004,1548.3
6/10/2004,1544.75
6/11/2004,1508.43
6/14/2004,1481.34
6/15/2004,1501
6/16/2004,1494.74
6/17/2004,1512.05
6/18/2004,1491.2
6/21/2004,1481.99
6/22/2004,1474.68
6/23/2004,1446.1
6/24/2004,1470.74
6/25/2004,1488.51
6/28/2004,1514.33
6/29/2004,1518.28
6/30/2004,1505.62
7/1/2004,1537.19
7/2/2004,1537.5
7/5/2004,1526.87
7/6/2004,1558.26
7/7/2004,1566.82
7/8/2004,1518.14
7/9/2004,1553.2
7/12/2004,1556.94
7/13/2004,1539.29
7/14/2004,1522.74
7/15/2004,1539.42
7/16/2004,1558.8
7/19/2004,1571.58
7/20/2004,1566.08
7/21/2004,1581.41
7/22/2004,1598.11
7/23/2004,1601.58
7/26/2004,1618.02
7/27/2004,1600.76
7/28/2004,1594.17
7/29/2004,1618.7
7/30/2004,1632.32
8/2/2004,1639.04
8/3/2004,1630.6
8/4/2004,1626.55
8/5/2004,1654.93
8/6/2004,1633.38
8/9/2004,1642.6
8/10/2004,1652.16
8/11/2004,1621.62
8/12/2004,1607.18
8/13/2004,1598.2
8/16/2004,1599.17
8/17/2004,1604.35
8/18/2004,1581.82
8/19/2004,1609.22
8/20/2004,1590.35
8/23/2004,1578.2
8/24/2004,1591.6
8/25/2004,1595.7
8/26/2004,1610.75
8/27/2004,1609
8/30/2004,1628.45
8/31/2004,1631.75
9/1/2004,1635.45
9/2/2004,1629.3
9/3/2004,1634.1
9/6/2004,1644
9/7/2004,1650.15
9/8/2004,1656.25
9/9/2004,1649
9/10/2004,1668.75
9/13/2004,1675.2
9/14/2004,1685.55
9/15/2004,1683.2
9/16/2004,1705.7
9/17/2004,1733.65
9/20/2004,1728.8
9/21/2004,1750.2
9/22/2004,1753.9
9/23/2004,1726.15
9/24/2004,1722.5
9/27/2004,1717.5
9/28/2004,1700.25
9/29/2004,1727.95
9/30/2004,1745.5
10/1/2004,1775.15
10/4/2004,1805.65
10/5/2004,1812.45
10/6/2004,1794.9
10/7/2004,1815.7
10/8/2004,1820.2
10/11/2004,1807.75
10/12/2004,1786.9
10/14/2004,1794.75
10/15/2004,1795
10/18/2004,1786
10/19/2004,1808.4
10/20/2004,1790.05
10/21/2004,1779.75
10/25/2004,1757.25
10/26/2004,1781.05
10/27/2004,1783.85
10/28/2004,1800.1
10/29/2004,1786.9
11/1/2004,1797.75
11/2/2004,1813.7
11/3/2004,1837.4
11/4/2004,1834.85
11/5/2004,1852.3
11/8/2004,1862.8
11/9/2004,1858.75
11/10/2004,1876.1
11/11/2004,1870.55
11/12/2004,1872.95
11/16/2004,1879
11/17/2004,1888.65
11/18/2004,1892.05
11/19/2004,1872.35
11/22/2004,1873.35
11/23/2004,1892.6
11/24/2004,1904.05
11/25/2004,1901.05
11/29/2004,1939.65
11/30/2004,1958.8
12/1/2004,1962.05
12/2/2004,1999
12/3/2004,1996.2
12/6/2004,1993.15
12/7/2004,1992.7
12/8/2004,1977.95
12/9/2004,1989.95
12/10/2004,1969
12/13/2004,1985.35
12/14/2004,2006.8
12/15/2004,2028.7
12/16/2004,2033.2
12/17/2004,2012.1
12/20/2004,2026.85
12/21/2004,2044.65
12/22/2004,2035.35
12/23/2004,2045.15
12/24/2004,2062.7
12/27/2004,2062.6
12/28/2004,2071.35
12/29/2004,2069.6
12/30/2004,2059.8
12/31/2004,2080.5
1/3/2005,2115
1/4/2005,2103.75
1/5/2005,2032.2
1/6/2005,1998.35
1/7/2005,2015.5
1/10/2005,1982
1/11/2005,1952.05
1/12/2005,1913.6
1/13/2005,1954.55
1/14/2005,1931.1
1/17/2005,1932.9
1/18/2005,1934.05
1/19/2005,1926.65
1/20/2005,1925.3
1/24/2005,1909
1/25/2005,1931.85
1/27/2005,1955
1/28/2005,2008.3
1/31/2005,2057.6
2/1/2005,2059.85
2/2/2005,2052.25
2/3/2005,2079.45
2/4/2005,2077.95
2/7/2005,2055.1
2/8/2005,2055.15
2/9/2005,2070
2/10/2005,2063.35
2/11/2005,2082.05
2/14/2005,2098.25
2/15/2005,2089.95
2/16/2005,2068.8
2/17/2005,2061.9
2/18/2005,2055.55
2/21/2005,2043.2
2/22/2005,2058.4
2/23/2005,2057.1
2/24/2005,2055.3
2/25/2005,2060.9
2/28/2005,2103.25
3/1/2005,2084.4
3/2/2005,2093.25
3/3/2005,2128.85
3/4/2005,2148.15
3/7/2005,2160.1
3/8/2005,2168.95
3/9/2005,2160.8
3/10/2005,2167.4
3/11/2005,2154
3/14/2005,2146.35
3/15/2005,2128.95
3/16/2005,2125.55
3/17/2005,2098.5
3/18/2005,2109.15
3/21/2005,2096.6
3/22/2005,2061.6
3/23/2005,2026.4
3/24/2005,2015.4
3/28/2005,2029.45
3/29/2005,1983.85
3/30/2005,1993.7
3/31/2005,2035.65
4/1/2005,2067.65
4/4/2005,2063.4
4/5/2005,2052.55
4/6/2005,2069.3
4/7/2005,2052.85
4/8/2005,2031.2
4/11/2005,2008.2
4/12/2005,2024.95
4/13/2005,2025.45
4/15/2005,1956.3
4/18/2005,1927.8
4/19/2005,1909.4
4/20/2005,1929.7
4/21/2005,1948.55
4/22/2005,1967.35
4/25/2005,1970.95
4/26/2005,1957.1
4/27/2005,1935.4
4/28/2005,1941.3
4/29/2005,1902.5
5/2/2005,1916.75
5/3/2005,1920.7
5/4/2005,1942.6
5/5/2005,1963.3
5/6/2005,1977.5
5/9/2005,2000.75
5/10/2005,1994.3
5/11/2005,1985.95
5/12/2005,1993.15
5/13/2005,1988.3
5/16/2005,2012.6
5/17/2005,1990.8
5/18/2005,1982.75
5/19/2005,1990.85
5/20/2005,1992.4
5/23/2005,2013.9
5/24/2005,2028.6
5/25/2005,2043.85
5/26/2005,2074.7
5/27/2005,2076.4
5/30/2005,2072.4
5/31/2005,2087.55
6/1/2005,2087.55
6/2/2005,2064.65
6/3/2005,2094.25
6/6/2005,2092.8
6/7/2005,2098.15
6/8/2005,2112.4
6/9/2005,2103.2
6/10/2005,2090.6
6/13/2005,2102.75
6/14/2005,2112.35
6/15/2005,2128.65
6/16/2005,2123.7
6/17/2005,2123.4
6/20/2005,2144.35
6/21/2005,2170
6/22/2005,2187.35
6/23/2005,2183.85
6/24/2005,2194.35
6/27/2005,2199.8
6/28/2005,2169.85
6/29/2005,2191.65
6/30/2005,2220.6
7/1/2005,2211.9
7/4/2005,2230.65
7/5/2005,2210.75
7/6/2005,2228.2
7/7/2005,2179.4
7/8/2005,2196.2
7/11/2005,2218.85
7/12/2005,2220.8
7/13/2005,2204.05
7/14/2005,2185.1
7/15/2005,2212.55
7/18/2005,2234
7/19/2005,2237.3
7/20/2005,2241.9
7/21/2005,2230.5
7/22/2005,2265.6
7/25/2005,2291.75
7/26/2005,2303.15
7/27/2005,2319.1
7/29/2005,2312.3
8/1/2005,2318.05
8/2/2005,2353.65
8/3/2005,2357
8/4/2005,2367.8
8/5/2005,2361.2
8/8/2005,2324.4
8/9/2005,2318.7
8/10/2005,2360.15
8/11/2005,2380.9
8/12/2005,2361.55
8/16/2005,2369.8
8/17/2005,2403.15
8/18/2005,2388.45
8/19/2005,2383.45
8/22/2005,2367.85
8/23/2005,2326.1
8/24/2005,2322.5
8/25/2005,2354.55
8/26/2005,2357.05
8/29/2005,2337.65
8/30/2005,2367.75
8/31/2005,2384.65
9/1/2005,2405.75
9/2/2005,2415.8
9/5/2005,2422.95
9/6/2005,2428.65
9/8/2005,2454.45
9/9/2005,2455.45
9/12/2005,2484.15
9/13/2005,2500.35
9/14/2005,2492.45
9/15/2005,2523.95
9/16/2005,2552.35
9/19/2005,2567.1
9/20/2005,2578
9/21/2005,2567.3
9/22/2005,2476.5
9/23/2005,2477.75
9/26/2005,2557.35
9/27/2005,2574.85
9/28/2005,2598.05
9/29/2005,2611.2
9/30/2005,2601.4
10/3/2005,2630.05
10/4/2005,2663.35
10/5/2005,2644.4
10/6/2005,2579.15
10/7/2005,2574.05
10/10/2005,2566.85
10/11/2005,2589.55
10/13/2005,2537.3
10/14/2005,2484.4
10/17/2005,2485.15
10/18/2005,2468.2
10/19/2005,2412.45
10/20/2005,2395.45
10/21/2005,2443.75
10/24/2005,2394.85
10/25/2005,2418.2
10/26/2005,2408.5
10/27/2005,2352.9
10/28/2005,2316.05
10/31/2005,2370.95
11/1/2005,2386.75
